Component_1,Smiles_1,Component_2,Smiles_2,T_EP,nHD_1,nHA_1,nCsp3_1,nArR_1,nAlR_1,nValE_1,MolLogP_1,PEOE_VSA1_1,PEOE_VSA2_1,PEOE_VSA3_1,PEOE_VSA4_1,PEOE_VSA5_1,PEOE_VSA6_1,PEOE_VSA7_1,PEOE_VSA8_1,PEOE_VSA9_1,PEOE_VSA10_1,PEOE_VSA11_1,PEOE_VSA12_1,PEOE_VSA13_1,PEOE_VSA14_1,nHD_2,nHA_2,nCsp3_2,nArR_2,nAlR_2,nValE_2,MolLogP_2,PEOE_VSA1_2,PEOE_VSA2_2,PEOE_VSA3_2,PEOE_VSA4_2,PEOE_VSA5_2,PEOE_VSA6_2,PEOE_VSA7_2,PEOE_VSA8_2,PEOE_VSA9_2,PEOE_VSA10_2,PEOE_VSA11_2,PEOE_VSA12_2,PEOE_VSA13_2,PEOE_VSA14_2,MoRSE_N_0_1,MoRSE_N_1_1,MoRSE_N_2_1,MoRSE_N_3_1,MoRSE_N_4_1,MoRSE_N_5_1,MoRSE_N_6_1,MoRSE_N_7_1,MoRSE_N_8_1,MoRSE_N_9_1,MoRSE_N_10_1,MoRSE_N_11_1,MoRSE_N_12_1,MoRSE_N_13_1,MoRSE_N_14_1,MoRSE_N_15_1,MoRSE_N_16_1,MoRSE_N_17_1,MoRSE_N_18_1,MoRSE_N_19_1,MoRSE_N_20_1,MoRSE_N_21_1,MoRSE_N_22_1,MoRSE_N_23_1,MoRSE_N_24_1,MoRSE_N_25_1,MoRSE_N_26_1,MoRSE_N_27_1,MoRSE_N_28_1,MoRSE_N_29_1,MoRSE_N_30_1,MoRSE_N_31_1,MoRSE_O_0_1,MoRSE_O_1_1,MoRSE_O_2_1,MoRSE_O_3_1,MoRSE_O_4_1,MoRSE_O_5_1,MoRSE_O_6_1,MoRSE_O_7_1,MoRSE_O_8_1,MoRSE_O_9_1,MoRSE_O_10_1,MoRSE_O_11_1,MoRSE_O_12_1,MoRSE_O_13_1,MoRSE_O_14_1,MoRSE_O_15_1,MoRSE_O_16_1,MoRSE_O_17_1,MoRSE_O_18_1,MoRSE_O_19_1,MoRSE_O_20_1,MoRSE_O_21_1,MoRSE_O_22_1,MoRSE_O_23_1,MoRSE_O_24_1,MoRSE_O_25_1,MoRSE_O_26_1,MoRSE_O_27_1,MoRSE_O_28_1,MoRSE_O_29_1,MoRSE_O_30_1,MoRSE_O_31_1,RGyration_1,InertialShapeFactor_1,Eccentricity_1,Asphericity_1,SpherocityIndex_1,MoRSE_N_0_2,MoRSE_N_1_2,MoRSE_N_2_2,MoRSE_N_3_2,MoRSE_N_4_2,MoRSE_N_5_2,MoRSE_N_6_2,MoRSE_N_7_2,MoRSE_N_8_2,MoRSE_N_9_2,MoRSE_N_10_2,MoRSE_N_11_2,MoRSE_N_12_2,MoRSE_N_13_2,MoRSE_N_14_2,MoRSE_N_15_2,MoRSE_N_16_2,MoRSE_N_17_2,MoRSE_N_18_2,MoRSE_N_19_2,MoRSE_N_20_2,MoRSE_N_21_2,MoRSE_N_22_2,MoRSE_N_23_2,MoRSE_N_24_2,MoRSE_N_25_2,MoRSE_N_26_2,MoRSE_N_27_2,MoRSE_N_28_2,MoRSE_N_29_2,MoRSE_N_30_2,MoRSE_N_31_2,MoRSE_O_0_2,MoRSE_O_1_2,MoRSE_O_2_2,MoRSE_O_3_2,MoRSE_O_4_2,MoRSE_O_5_2,MoRSE_O_6_2,MoRSE_O_7_2,MoRSE_O_8_2,MoRSE_O_9_2,MoRSE_O_10_2,MoRSE_O_11_2,MoRSE_O_12_2,MoRSE_O_13_2,MoRSE_O_14_2,MoRSE_O_15_2,MoRSE_O_16_2,MoRSE_O_17_2,MoRSE_O_18_2,MoRSE_O_19_2,MoRSE_O_20_2,MoRSE_O_21_2,MoRSE_O_22_2,MoRSE_O_23_2,MoRSE_O_24_2,MoRSE_O_25_2,MoRSE_O_26_2,MoRSE_O_27_2,MoRSE_O_28_2,MoRSE_O_29_2,MoRSE_O_30_2,MoRSE_O_31_2,RGyration_2,InertialShapeFactor_2,Eccentricity_2,Asphericity_2,SpherocityIndex_2
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],303.5,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,17.301,-1.345,-1.312,-1.568,-1.788,1.121,1.943,-0.204,-0.508,-0.406,-0.931,0.707,0.356,-0.016,0.395,-0.611,-1.028,1.225,0.335,-0.223,-0.184,-0.397,-0.267,0.581,0.323,-0.25,-0.439,-0.083,0.092,0.499,-0.065,190.0,17.301,-1.345,-1.312,-1.568,-1.788,1.121,1.943,-0.204,-0.508,-0.406,-0.931,0.707,0.356,-0.016,0.395,-0.611,-1.028,1.225,0.335,-0.223,-0.184,-0.397,-0.267,0.581,0.323,-0.25,-0.439,-0.083,0.092,0.499,-0.065,3.017553159384257,0.003985393708361391,0.9848742249691312,0.5681813928680368,0.2720160531055878,231.0,30.534,-3.505,0.011,-1.402,-3.128,1.553,1.598,0.728,-0.626,-1.061,0.037,0.176,0.853,0.075,-0.342,-0.51,-0.653,0.749,1.135,-0.771,-0.714,0.218,0.114,0.222,0.443,-0.526,-0.296,-0.005,0.217,0.32,0.001,231.0,30.534,-3.505,0.011,-1.402,-3.128,1.553,1.598,0.728,-0.626,-1.061,0.037,0.176,0.853,0.075,-0.342,-0.51,-0.653,0.749,1.135,-0.771,-0.714,0.218,0.114,0.222,0.443,-0.526,-0.296,-0.005,0.217,0.32,0.001,3.0481942029215015,0.004218199431565792,0.9844989609651323,0.5650376621648731,0.5495243400803922
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],303.4,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,18.011,-0.896,-0.758,-1.532,-1.708,0.644,1.543,-0.26,-0.05,-0.509,-0.557,0.423,0.335,-0.113,0.442,-0.544,-0.884,1.177,0.378,-0.128,-0.225,-0.422,-0.079,0.584,0.292,-0.182,-0.346,-0.169,0.139,0.592,-0.286,190.0,18.011,-0.896,-0.758,-1.532,-1.708,0.644,1.543,-0.26,-0.05,-0.509,-0.557,0.423,0.335,-0.113,0.442,-0.544,-0.884,1.177,0.378,-0.128,-0.225,-0.422,-0.079,0.584,0.292,-0.182,-0.346,-0.169,0.139,0.592,-0.286,3.004981351354196,0.003008731117245452,0.9755034309944653,0.4798002850569957,0.29901174357490445,231.0,28.374,-3.686,-1.501,-0.244,-3.547,1.762,1.084,0.926,-1.139,-0.642,-0.268,0.112,0.888,0.295,-0.477,-0.346,-0.945,0.959,1.005,-0.612,-0.774,0.266,-0.023,0.267,0.594,-0.506,-0.338,0.044,0.022,0.393,0.021,231.0,28.374,-3.686,-1.501,-0.244,-3.547,1.762,1.084,0.926,-1.139,-0.642,-0.268,0.112,0.888,0.295,-0.477,-0.346,-0.945,0.959,1.005,-0.612,-0.774,0.266,-0.023,0.267,0.594,-0.506,-0.338,0.044,0.022,0.393,0.021,2.744190501454947,0.0036316464221410752,0.970324183102285,0.4424458329100445,0.5235456033503797
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],322.5,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,18.073,-2.524,-0.364,-2.327,-1.746,1.223,2.238,0.055,-0.496,-0.433,-0.669,0.814,0.372,-0.155,0.225,-0.459,-1.093,1.243,0.377,-0.323,-0.127,-0.369,-0.195,0.664,0.465,-0.366,-0.337,-0.243,0.156,0.444,-0.022,190.0,18.073,-2.524,-0.364,-2.327,-1.746,1.223,2.238,0.055,-0.496,-0.433,-0.669,0.814,0.372,-0.155,0.225,-0.459,-1.093,1.243,0.377,-0.323,-0.127,-0.369,-0.195,0.664,0.465,-0.366,-0.337,-0.243,0.156,0.444,-0.022,2.7562782051429,0.0019577713708374333,0.9457974309539822,0.33512004883962926,0.1349801548862029,231.0,29.484,-2.768,-1.962,0.541,-3.364,1.246,1.93,0.72,-0.628,-0.93,-0.495,0.577,0.583,0.374,-0.334,-0.653,-0.484,0.57,1.253,-0.675,-0.81,0.354,-0.034,0.202,0.532,-0.541,-0.287,-0.04,0.211,0.313,-0.009,231.0,29.484,-2.768,-1.962,0.541,-3.364,1.246,1.93,0.72,-0.628,-0.93,-0.495,0.577,0.583,0.374,-0.334,-0.653,-0.484,0.57,1.253,-0.675,-0.81,0.354,-0.034,0.202,0.532,-0.541,-0.287,-0.04,0.211,0.313,-0.009,3.041123806093632,0.0031880049976152082,0.975500854608047,0.47972277635198707,0.5098175158109657
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],321.5,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,19.852,-0.982,-0.334,-1.648,-1.823,1.585,1.623,-0.084,-1.022,-0.349,-0.6,0.494,0.559,-0.245,0.448,-0.647,-1.02,1.196,0.427,-0.3,-0.193,-0.426,-0.056,0.527,0.368,-0.442,-0.268,-0.25,0.251,0.397,0.003,190.0,19.852,-0.982,-0.334,-1.648,-1.823,1.585,1.623,-0.084,-1.022,-0.349,-0.6,0.494,0.559,-0.245,0.448,-0.647,-1.02,1.196,0.427,-0.3,-0.193,-0.426,-0.056,0.527,0.368,-0.442,-0.268,-0.25,0.251,0.397,0.003,3.12175680634785,0.006094409533038867,0.9937902786770435,0.7037365041927387,0.18775933618896362,231.0,28.432,-2.554,-0.685,-0.974,-2.425,1.358,1.534,0.384,-0.627,-0.768,-0.401,0.438,0.578,0.539,-0.524,-0.698,-0.505,0.637,1.177,-0.652,-0.996,0.468,-0.218,0.464,0.404,-0.52,-0.368,0.147,0.071,0.433,-0.046,231.0,28.432,-2.554,-0.685,-0.974,-2.425,1.358,1.534,0.384,-0.627,-0.768,-0.401,0.438,0.578,0.539,-0.524,-0.698,-0.505,0.637,1.177,-0.652,-0.996,0.468,-0.218,0.464,0.404,-0.52,-0.368,0.147,0.071,0.433,-0.046,2.7348348658740766,0.0053372503529864205,0.9843883312695036,0.564819571698022,0.5503280003111956
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],333.4,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,21.027,-2.166,-0.897,-2.121,-1.475,0.778,1.567,-0.163,-0.63,0.024,-0.868,0.883,0.097,0.215,0.141,-0.383,-1.047,1.014,0.38,-0.165,-0.11,-0.394,-0.174,0.609,0.394,-0.257,-0.339,-0.227,0.194,0.429,-0.101,190.0,21.027,-2.166,-0.897,-2.121,-1.475,0.778,1.567,-0.163,-0.63,0.024,-0.868,0.883,0.097,0.215,0.141,-0.383,-1.047,1.014,0.38,-0.165,-0.11,-0.394,-0.174,0.609,0.394,-0.257,-0.339,-0.227,0.194,0.429,-0.101,3.1139035325204802,0.004720211140048048,0.9887268726070967,0.6200663377841493,0.34609737768812265,231.0,28.732,-3.644,-0.623,-1.192,-3.067,1.643,1.484,1.086,-0.728,-1.083,-0.07,0.285,0.9,0.067,-0.147,-0.715,-0.733,0.957,1.01,-0.695,-0.486,0.103,-0.106,0.393,0.28,-0.355,-0.232,-0.202,0.231,0.313,-0.01,231.0,28.732,-3.644,-0.623,-1.192,-3.067,1.643,1.484,1.086,-0.728,-1.083,-0.07,0.285,0.9,0.067,-0.147,-0.715,-0.733,0.957,1.01,-0.695,-0.486,0.103,-0.106,0.393,0.28,-0.355,-0.232,-0.202,0.231,0.313,-0.01,3.017512851812348,0.00330415907661305,0.9761560916914721,0.4850021171315077,0.4882602577997571
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],334.3,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,19.072,-2.215,-0.986,-2.015,-1.669,1.056,1.741,0.117,-0.678,-0.118,-0.792,0.524,0.543,-0.363,0.366,-0.622,-0.915,1.221,0.17,-0.24,-0.131,-0.482,0.089,0.415,0.325,-0.118,-0.424,-0.187,0.211,0.418,-0.05,190.0,19.072,-2.215,-0.986,-2.015,-1.669,1.056,1.741,0.117,-0.678,-0.118,-0.792,0.524,0.543,-0.363,0.366,-0.622,-0.915,1.221,0.17,-0.24,-0.131,-0.482,0.089,0.415,0.325,-0.118,-0.424,-0.187,0.211,0.418,-0.05,2.9506042679380786,0.0051700963760814445,0.9893267700685192,0.6264303185609439,0.19300164757022184,231.0,29.294,-3.693,-0.575,-0.966,-2.768,1.693,0.915,1.413,-1.455,-0.495,-0.472,0.21,1.157,0.182,-0.353,-0.442,-0.939,0.968,0.946,-0.601,-0.67,0.124,-0.103,0.316,0.637,-0.645,-0.226,-0.022,0.147,0.287,0.124,231.0,29.294,-3.693,-0.575,-0.966,-2.768,1.693,0.915,1.413,-1.455,-0.495,-0.472,0.21,1.157,0.182,-0.353,-0.442,-0.939,0.968,0.946,-0.601,-0.67,0.124,-0.103,0.316,0.637,-0.645,-0.226,-0.022,0.147,0.287,0.124,3.0408784123903234,0.005176775076207277,0.9891414462134283,0.6246555956784169,0.5168958232007803
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],344.1,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,19.463,-1.749,-1.482,-1.651,-1.876,1.191,1.588,-0.152,-0.564,-0.418,-0.899,1.267,0.096,0.108,0.247,-0.709,-0.7,0.943,0.539,-0.399,-0.088,-0.372,-0.155,0.669,0.219,-0.098,-0.446,-0.307,0.414,0.402,-0.116,190.0,19.463,-1.749,-1.482,-1.651,-1.876,1.191,1.588,-0.152,-0.564,-0.418,-0.899,1.267,0.096,0.108,0.247,-0.709,-0.7,0.943,0.539,-0.399,-0.088,-0.372,-0.155,0.669,0.219,-0.098,-0.446,-0.307,0.414,0.402,-0.116,3.1726863391590343,0.00881614369801597,0.9972507734055756,0.7942797537442153,0.1573661160884128,231.0,30.071,-3.244,-1.189,-0.951,-2.216,0.788,1.688,0.627,-0.692,-0.84,-0.567,0.843,0.228,0.873,-0.861,-0.214,-0.913,1.124,0.862,-0.629,-0.747,0.22,0.089,0.119,0.512,-0.429,-0.454,0.097,0.136,0.322,0.065,231.0,30.071,-3.244,-1.189,-0.951,-2.216,0.788,1.688,0.627,-0.692,-0.84,-0.567,0.843,0.228,0.873,-0.861,-0.214,-0.913,1.124,0.862,-0.629,-0.747,0.22,0.089,0.119,0.512,-0.429,-0.454,0.097,0.136,0.322,0.065,3.283360787262126,0.0036606124290378293,0.9845094972676975,0.5654265735851918,0.5418221524578493
[C2Mim]Cl,CCn1cc[n+](C)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],343.5,0,1,0.5,1,0,52,-2.663499999999998,12.407033161179976,0.0,9.13419929558271,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,15.08730753396996,1.3707585561702202,6.303371713966227,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,190.0,18.615,-0.781,-1.335,-1.89,-1.482,1.218,1.966,-0.335,-0.524,-0.251,-0.893,1.013,0.45,-0.071,0.52,-0.843,-0.749,1.119,0.463,-0.268,-0.218,-0.444,-0.098,0.584,0.438,-0.257,-0.352,-0.17,0.211,0.516,-0.121,190.0,18.615,-0.781,-1.335,-1.89,-1.482,1.218,1.966,-0.335,-0.524,-0.251,-0.893,1.013,0.45,-0.071,0.52,-0.843,-0.749,1.119,0.463,-0.268,-0.218,-0.444,-0.098,0.584,0.438,-0.257,-0.352,-0.17,0.211,0.516,-0.121,2.7719049599376433,0.0022296817065195033,0.9484845150110572,0.3335994116815984,0.245932538582052,231.0,28.557,-3.066,-1.243,0.016,-4.003,2.3,1.439,0.384,-0.718,-0.738,-0.598,0.623,0.675,0.294,-0.169,-0.816,-0.44,0.676,1.014,-0.653,-0.671,0.164,-0.006,0.243,0.352,-0.265,-0.352,0.015,0.196,0.334,-0.053,231.0,28.557,-3.066,-1.243,0.016,-4.003,2.3,1.439,0.384,-0.718,-0.738,-0.598,0.623,0.675,0.294,-0.169,-0.816,-0.44,0.676,1.014,-0.653,-0.671,0.164,-0.006,0.243,0.352,-0.265,-0.352,0.015,0.196,0.334,-0.053,2.8205912543859983,0.003905245944059055,0.9761262960277297,0.4854848859210225,0.5716851628934094
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],517.4,1,2,0.5,1,0,58,-3.6910999999999987,17.51584135228719,0.0,9.13419929558271,0.0,0.0,0.0,0.0,0.0,23.130122036390073,21.584167218285906,1.3707585561702202,7.734571371198861,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,210.0,18.291,-1.42,-0.617,-2.261,-2.076,1.471,1.568,-0.438,-0.238,-0.252,-0.737,0.308,0.627,-0.055,0.359,-0.495,-1.143,0.932,0.394,-0.204,-0.15,-0.619,0.02,0.486,0.416,-0.23,-0.25,-0.201,0.131,0.309,0.056,210.0,18.291,-1.42,-0.617,-2.261,-2.076,1.471,1.568,-0.438,-0.238,-0.252,-0.737,0.308,0.627,-0.055,0.359,-0.495,-1.143,0.932,0.394,-0.204,-0.15,-0.619,0.02,0.486,0.416,-0.23,-0.25,-0.201,0.131,0.309,0.056,3.1118892810096304,0.002661523348905955,0.96792769324846,0.43466981559409906,0.4819232256852072,231.0,29.82,-3.846,-1.039,-0.786,-2.939,1.431,1.318,0.798,-1.293,-0.145,-1.011,0.715,0.511,0.735,-0.696,-0.286,-0.821,0.827,1.046,-0.714,-0.661,0.287,-0.031,0.292,0.479,-0.428,-0.452,0.054,0.217,0.221,-0.037,231.0,29.82,-3.846,-1.039,-0.786,-2.939,1.431,1.318,0.798,-1.293,-0.145,-1.011,0.715,0.511,0.735,-0.696,-0.286,-0.821,0.827,1.046,-0.714,-0.661,0.287,-0.031,0.292,0.479,-0.428,-0.452,0.054,0.217,0.221,-0.037,2.9056055073469693,0.005313970842832721,0.9873698272237955,0.6011009620637912,0.5224988282538862
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],517.5,1,2,0.5,1,0,58,-3.6910999999999987,17.51584135228719,0.0,9.13419929558271,0.0,0.0,0.0,0.0,0.0,23.130122036390073,21.584167218285906,1.3707585561702202,7.734571371198861,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,210.0,20.289,-3.23,-0.197,-2.403,-1.559,1.126,1.509,-0.214,-0.374,-0.228,-0.498,0.419,0.531,0.264,0.023,-0.396,-1.088,0.965,0.332,-0.044,-0.209,-0.527,-0.236,0.74,0.184,-0.178,-0.386,-0.23,0.271,0.278,-0.021,210.0,20.289,-3.23,-0.197,-2.403,-1.559,1.126,1.509,-0.214,-0.374,-0.228,-0.498,0.419,0.531,0.264,0.023,-0.396,-1.088,0.965,0.332,-0.044,-0.209,-0.527,-0.236,0.74,0.184,-0.178,-0.386,-0.23,0.271,0.278,-0.021,3.461411526295011,0.0022886902135200618,0.9816545634485638,0.534702272787771,0.18159178228755812,231.0,27.951,-2.647,-1.522,-0.696,-3.193,1.83,1.166,0.928,-0.805,-1.068,-0.478,0.602,0.466,0.498,-0.567,-0.337,-0.826,1.025,1.029,-0.846,-0.551,0.172,-0.03,0.376,0.444,-0.497,-0.305,0.068,0.105,0.314,0.071,231.0,27.951,-2.647,-1.522,-0.696,-3.193,1.83,1.166,0.928,-0.805,-1.068,-0.478,0.602,0.466,0.498,-0.567,-0.337,-0.826,1.025,1.029,-0.846,-0.551,0.172,-0.03,0.376,0.444,-0.497,-0.305,0.068,0.105,0.314,0.071,2.934370486607206,0.005738944561223325,0.9894870587067963,0.6305156151809689,0.523054888099035
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],473.6,1,2,0.5,1,0,58,-3.6910999999999987,17.51584135228719,0.0,9.13419929558271,0.0,0.0,0.0,0.0,0.0,23.130122036390073,21.584167218285906,1.3707585561702202,7.734571371198861,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,210.0,19.663,-1.553,-1.28,-2.359,-2.109,1.51,1.624,-0.831,-0.186,-0.34,-0.472,0.436,0.443,-0.148,0.429,-0.577,-0.963,1.225,0.331,-0.053,-0.319,-0.352,-0.269,0.576,0.437,-0.324,-0.304,-0.105,0.17,0.417,0.024,210.0,19.663,-1.553,-1.28,-2.359,-2.109,1.51,1.624,-0.831,-0.186,-0.34,-0.472,0.436,0.443,-0.148,0.429,-0.577,-0.963,1.225,0.331,-0.053,-0.319,-0.352,-0.269,0.576,0.437,-0.324,-0.304,-0.105,0.17,0.417,0.024,3.356932825415215,0.0013410422087183293,0.9384786070671018,0.2938231275495384,0.5229677059596637,231.0,31.176,-4.732,-0.387,-1.145,-3.59,1.976,1.366,0.93,-0.987,-0.54,-0.667,0.49,0.544,0.304,-0.343,-0.593,-0.634,0.679,1.301,-0.883,-0.615,0.309,-0.151,0.222,0.647,-0.446,-0.429,0.138,0.112,0.248,0.228,231.0,31.176,-4.732,-0.387,-1.145,-3.59,1.976,1.366,0.93,-0.987,-0.54,-0.667,0.49,0.544,0.304,-0.343,-0.593,-0.634,0.679,1.301,-0.883,-0.615,0.309,-0.151,0.222,0.647,-0.446,-0.429,0.138,0.112,0.248,0.228,3.1203602730247364,0.006426134744618418,0.9933657007626968,0.6966924028099407,0.48780533031094114
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],473.9,1,2,0.5,1,0,58,-3.6910999999999987,17.51584135228719,0.0,9.13419929558271,0.0,0.0,0.0,0.0,0.0,23.130122036390073,21.584167218285906,1.3707585561702202,7.734571371198861,0.0,0.0,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,210.0,17.728,-2.344,-1.09,-1.856,-1.805,1.089,1.234,-0.48,-0.537,-0.166,-0.962,0.193,0.527,0.081,0.29,-0.529,-0.963,0.806,0.472,-0.18,-0.195,-0.445,-0.292,0.628,0.172,-0.162,-0.229,-0.168,0.246,0.371,-0.134,210.0,17.728,-2.344,-1.09,-1.856,-1.805,1.089,1.234,-0.48,-0.537,-0.166,-0.962,0.193,0.527,0.081,0.29,-0.529,-0.963,0.806,0.472,-0.18,-0.195,-0.445,-0.292,0.628,0.172,-0.162,-0.229,-0.168,0.246,0.371,-0.134,2.715156191906161,0.0013142998348951616,0.8803956731380597,0.17884386784384365,0.40489225363716935,231.0,29.82,-3.775,-0.773,-0.977,-3.323,2.277,0.483,1.42,-1.268,-0.724,-0.312,0.494,0.487,0.503,-0.624,-0.601,-0.451,0.842,1.036,-0.821,-0.587,0.235,-0.06,0.27,0.575,-0.572,-0.199,-0.162,0.284,0.265,-0.047,231.0,29.82,-3.775,-0.773,-0.977,-3.323,2.277,0.483,1.42,-1.268,-0.724,-0.312,0.494,0.487,0.503,-0.624,-0.601,-0.451,0.842,1.036,-0.821,-0.587,0.235,-0.06,0.27,0.575,-0.572,-0.199,-0.162,0.284,0.265,-0.047,3.0793269703111092,0.0063328156929907346,0.9927137812981528,0.6844592279871612,0.5145606812969413
