Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,potential#1,potential#2
D-Mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],385.15,0.5,-0.005635083,-0.00584025
Erythritol,OC[C@H](O)[C@H](O)CO,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],346.1,0.55,-0.005700833,-0.005958
Erythritol,OC[C@H](O)[C@H](O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],340.6914286,0.4,-0.005700833,-0.005704917
Erythritol,OC[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],273.15,0.333333333,-0.005700833,-0.00584025
Erythritol,OC[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],263.15,0.4,-0.005700833,-0.00584025
Erythritol,OC[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],257.15,0.5,-0.005700833,-0.00584025
Erythritol,OC[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],265.15,0.6,-0.005700833,-0.00584025
Erythritol,OC[C@H](O)[C@H](O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],303.15,0.666666667,-0.005700833,-0.00584025
Ethylammonium chloride,CC[NH3+].[Cl-],Urea,NC(N)=O,302.15,0.6,-0.00589225,-0.0057115
Ethylene Glycol,OCCO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,296.15,0.67,-0.005228,-0.006963417
Ethylene Glycol,OCCO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],259.85,0.75,-0.005228,-0.005704917
Ethylene Glycol,OCCO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],249.75,0.8,-0.005228,-0.005704917
Ethylene Glycol,OCCO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],255.65,0.833333333,-0.005228,-0.005704917
Ethylene Glycol,OCCO,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],259.85,0.75,-0.005228,-0.007257583
Ethylene Glycol,OCCO,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],249.75,0.8,-0.005228,-0.007257583
Ethylene Glycol,OCCO,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],255.65,0.833333333,-0.005228,-0.007257583
Ethylene Glycol,OCCO,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],248.22,0.67,-0.005228,-0.005568083
Ethylene Glycol,OCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],243.02,0.666666667,-0.005228,-0.007889
Ethylene Glycol,OCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],242.27,0.75,-0.005228,-0.007889
Ethylene Glycol,OCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],256.31,0.8,-0.005228,-0.007889
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,424.32,0.333333333,-0.005228,-0.009197083
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,322.17,0.666666667,-0.005228,-0.009197083
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,321.06,0.75,-0.005228,-0.009197083
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,333.5,0.833333333,-0.005228,-0.009197083
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],262.28,0.667,-0.005228,-0.00584025
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],265.19,0.75,-0.005228,-0.00584025
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],236.71,0.8,-0.005228,-0.00584025
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],237.71,0.833,-0.005228,-0.00584025
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],352.08,0.5,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],322.42,0.6,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],288.8,0.636363636,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],230.03,0.666666667,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],226.9,0.75,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],223.81,0.8,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],224.6,0.833333333,-0.005228,-0.005549417
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],269.37,0.888888889,-0.005228,-0.005549417
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],242.15,0.666666667,-0.005228,-0.004195917
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],250.9,0.75,-0.005228,-0.004195917
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],251.48,0.8,-0.005228,-0.004195917
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],310.15,0.285714286,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],283.15,0.333333333,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],286.15,0.4,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],293.15,0.5,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],301.15,0.6,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],306.15,0.666666667,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],309.15,0.714285714,-0.00536075,-0.00584025
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],313.15,0.75,-0.00536075,-0.00584025
Furfuryl alcohol,OCc1ccco1,ChCl,C[N+](C)(C)CCO.[Cl-],237.4,0.75,-0.00423775,-0.00584025
Furfuryl alcohol,OCc1ccco1,ChCl,C[N+](C)(C)CCO.[Cl-],238.6,0.8,-0.00423775,-0.00584025
Furfuryl alcohol,OCc1ccco1,ChCl,C[N+](C)(C)CCO.[Cl-],239.4,0.833333333,-0.00423775,-0.00584025
Gallic acid,O=C(O)c1cc(O)c(O)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],350.15,0.33,-0.005466417,-0.00584025
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],317.15,0.285714286,-0.005249,-0.00584025
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],288.15,0.333333333,-0.005249,-0.00584025
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],297.15,0.4,-0.005249,-0.00584025
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],304.15,0.5,-0.005249,-0.00584025
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],312.15,0.6,-0.005249,-0.00584025
Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],ChCl,C[N+](C)(C)CCO.[Cl-],286.15,0.667,-0.0061535,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],301.6,0.43,-0.004957,-0.005958
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],571.62,0.051,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],539.75,0.102,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],504.28,0.15,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],475.42,0.201,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],444.45,0.25,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.72,0.301,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],396.78,0.351,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],372.65,0.402,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],342.85,0.448,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],304.55,0.505,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],311.15,0.55,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],320.45,0.601,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326.58,0.648,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.48,0.701,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],341.02,0.75,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],345.38,0.799,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],352.58,0.849,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],358.68,0.899,-0.004957,-0.00584025
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.25,0.95,-0.004957,-0.00584025
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,293.15,0.5,-0.005757417,-0.006963417
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,287.15,0.555555556,-0.005757417,-0.006963417
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,286.15,0.6,-0.005757417,-0.006963417
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,296.15,0.666666667,-0.005757417,-0.006963417
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,293.15,0.75,-0.005757417,-0.006963417
Glycerol,OCC(O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],258.15,0.666666667,-0.005757417,-0.005704917
Glycerol,OCC(O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],257.05,0.75,-0.005757417,-0.005704917
Glycerol,OCC(O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],268.45,0.8,-0.005757417,-0.005704917
Glycerol,OCC(O)CO,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],249.09,0.8,-0.005757417,-0.005568083
Glycerol,OCC(O)CO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],231.51,0.75,-0.005757417,-0.007889
Glycerol,OCC(O)CO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],230.54,0.8,-0.005757417,-0.007889
Glycerol,OCC(O)CO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],230.37,0.833333333,-0.005757417,-0.007889
Glycerol,OCC(O)CO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,328.91,0.666666667,-0.005757417,-0.009197083
Glycerol,OCC(O)CO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,323.51,0.833333333,-0.005757417,-0.009197083
Glycerol,OCC(O)CO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,334.39,0.888888889,-0.005757417,-0.009197083
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],432.51,0.1,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],428.27,0.2,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],427.54,0.3,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],412.61,0.4,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],392,0.5,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],390.57,0.6,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],378.59,0.668,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],384.17,0.749,-0.005757417,-0.009115333
Glycerol,OCC(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],281.18,0.5,-0.005757417,-0.00584025
Glycerol,OCC(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],237,0.667,-0.005757417,-0.00584025
Glycerol,OCC(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],240.5,0.75,-0.005757417,-0.00584025
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],353.58,0.333333333,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],348.75,0.5,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],316.71,0.6,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],269.12,0.636363636,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],276.9,0.666666667,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],327.85,0.666666667,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],267.6,0.75,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],288.9,0.8,-0.005757417,-0.005549417
Glycerol,OCC(O)CO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],271.82,0.666666667,-0.005757417,-0.004195917
Glycerol,OCC(O)CO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],274.85,0.75,-0.005757417,-0.004195917
Glycerol,OCC(O)CO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],275.15,0.8,-0.005757417,-0.004195917
Glycerol,OCC(O)CO,Phenformin,NC(N)=NC(N)=NCCc1ccccc1,204.15,0.666666667,-0.005757417,-0.00405575
Glycerol,OCC(O)CO,Ranitidine,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,186.15,0.67,-0.005757417,-0.00458775
Glycerol,OCC(O)CO,Tetracycline,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,335.15,0.67,-0.005757417,-0.0040075
Glycerol,OCC(O)CO,Ticlopidine,Clc1ccccc1CN1CCc2sccc2C1,340.15,0.67,-0.005757417,0.001003417
Glycolic Acid,O=C(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],257.99,0.5,-0.005694333,-0.009115333
Glycolic Acid,O=C(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],248.31,0.6,-0.005694333,-0.009115333
Glycolic Acid,O=C(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],237.15,0.667,-0.005694333,-0.009115333
Glycolic Acid,O=C(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],246.38,0.7,-0.005694333,-0.009115333
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],563.15,0.054,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],532.58,0.101,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],504.58,0.152,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],477.55,0.204,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],450.18,0.25,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],420.15,0.301,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],387.98,0.351,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],364.15,0.402,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],335.38,0.452,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],301.95,0.501,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],287.45,0.549,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],297.38,0.6,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],300.78,0.649,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],306.72,0.7,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],313.95,0.753,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],321.95,0.799,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],330.28,0.85,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],337.62,0.9,-0.005694333,-0.00584025
Glycolic Acid,O=C(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],345.42,0.95,-0.005694333,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],557.5,0.1,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],453.8,0.2,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],402.2,0.301,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],332.3,0.4,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],330.4,0.5,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],328.3,0.6,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],329.4,0.7,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],330.2,0.799,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],332.2,0.9,-0.003140833,-0.007425417
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],337.3,0.102,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],329,0.204,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],324.1,0.275,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],315.7,0.403,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],308.5,0.506,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],301.6,0.597,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],307.2,0.7,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],313.2,0.797,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],318.7,0.899,-0.003140833,-0.007889
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],536.25,0.056,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],513.25,0.102,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],488.25,0.14,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],451.65,0.192,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],415.78,0.25,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],371.45,0.319,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],335.42,0.409,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],334.62,0.417,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],318.55,0.5,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],320.78,0.592,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],320.95,0.604,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],322.28,0.668,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],322.55,0.694,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],322.73,0.792,-0.003140833,-0.00584025
Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],323.35,0.868,-0.003140833,-0.00584025
Hexanoic acid,CCCCCC(=O)O,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,217.15,0.5,-0.004007,-0.009462917
Hydroquinone ,Oc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],332.16,0.5,-0.004776583,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],547.62,0.105,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],495.92,0.203,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],443.15,0.305,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],395.82,0.387,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],351.25,0.487,-0.003566417,-0.00584025
