Component_1,Smiles_1,Component_2,Smiles_2,T_EP,profile_1_1,profile_1_2,profile_2_1,profile_2_2,profile_3_1,profile_3_2,profile_4_1,profile_4_2,profile_5_1,profile_5_2
Succinic Acid,O=C(O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],363.15,0.9588333333333332,0.0,2.9433500000000006,6.61445,4.3488750000000005,4.008741666666666,4.723833333333333,1.989083333333333,0.06777500000000006,2.9921666666666664
Succinic Acid,O=C(O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],344.15,0.9588333333333332,0.0,2.9433500000000006,6.61445,4.3488750000000005,4.008741666666666,4.723833333333333,1.989083333333333,0.06777500000000006,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],541.95,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],477.88,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],411.82,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],370.52,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],343.65,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],369.65,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],386.22,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],404.58,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],431.45,1.624716666666666,0.0,7.683658333333334,6.61445,7.448108333333334,4.008741666666666,5.9331000000000005,1.989083333333333,3.1573333333333338,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],557.95,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],514.45,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],471.75,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],435.52,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],386.68,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],357.62,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],321.55,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],330.62,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],341.62,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],352.35,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.32,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],374.55,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],385.82,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.65,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tartaric Acid,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],411.58,1.5898916666666667,0.0,3.1080083333333333,6.61445,3.6055,4.008741666666666,5.691075,1.989083333333333,0.3601416666666668,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],547.5,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],506.6,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],450.9,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],414.5,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],382.6,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],314.6,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],317.1,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],318.3,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N1111]Cl,C[N+](C)(C)C.[Cl-],313.1,0.14805833333333324,0.0,0.6638000000000001,6.0506833333333345,29.247941666666666,4.625175,0.9683166666666665,0.8365583333333331,0.5796333333333332,3.328441666666666
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],333.4,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],326.0,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],316.4,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],307.8,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],294.7,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],291.6,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],296.2,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],296.7,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],305.4,0.14805833333333324,0.0,0.6638000000000001,3.582216666666667,29.247941666666666,24.819116666666666,0.9683166666666665,0.44192499999999996,0.5796333333333332,3.6983666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],520.08,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],494.78,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],483.52,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],456.58,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],443.85,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],414.08,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],390.25,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],353.18,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],331.62,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],319.48,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],303.15,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],306.55,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],310.32,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],310.92,0.14805833333333324,0.0,0.6638000000000001,6.61445,29.247941666666666,4.008741666666666,0.9683166666666665,1.989083333333333,0.5796333333333332,2.9921666666666664
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,307.6,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,294.6,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,290.6,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,294.0,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,297.2,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,302.6,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,304.2,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,309.0,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,310.0,0.14805833333333324,0.07716666666666659,0.6638000000000001,0.7168000000000001,29.247941666666666,17.8729,0.9683166666666665,0.8918499999999998,0.5796333333333332,0.36785
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,319.0,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,313.7,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,300.2,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,290.0,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,289.9,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,298.2,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,301.4,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,305.6,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,309.4,0.14805833333333324,0.3327749999999999,0.6638000000000001,1.1841,29.247941666666666,13.46445,0.9683166666666665,3.313241666666667,0.5796333333333332,0.014350000000000016
Thiourea,NC(N)=S,ChCl,C[N+](C)(C)CCO.[Cl-],373.15,0.8009999999999996,0.0,2.4610083333333335,6.61445,1.92505,4.008741666666666,3.8107833333333327,1.989083333333333,0.16580000000000014,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],547.9,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],518.8,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],489.7,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],426.4,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],359.2,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],328.5,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],310.9,0.3327749999999999,0.0,1.1841,5.841733333333335,13.46445,4.308949999999999,3.313241666666667,1.1709583333333333,0.014350000000000016,2.8046999999999995
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],518.0,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],482.0,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],414.2,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],377.2,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],348.6,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],337.9,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],340.15,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],327.4,0.3327749999999999,0.0,1.1841,6.61445,13.46445,4.008741666666666,3.313241666666667,1.989083333333333,0.014350000000000016,2.9921666666666664
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,229.14999999999998,0.3327749999999999,0.0,1.1841,0.4930333333333333,13.46445,14.9217,3.313241666666667,1.5930499999999999,0.014350000000000016,0.28312500000000007
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,236.14999999999998,0.3327749999999999,0.0,1.1841,0.4930333333333333,13.46445,14.9217,3.313241666666667,1.5930499999999999,0.014350000000000016,0.28312500000000007
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,240.14999999999998,0.3327749999999999,0.0,1.1841,0.4930333333333333,13.46445,14.9217,3.313241666666667,1.5930499999999999,0.014350000000000016,0.28312500000000007
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,320.8,0.3327749999999999,0.14784999999999987,1.1841,0.6642250000000001,13.46445,33.09639166666667,3.313241666666667,0.9973499999999998,0.014350000000000016,0.5787166666666667
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,318.8,0.3327749999999999,0.14784999999999987,1.1841,0.6642250000000001,13.46445,33.09639166666667,3.313241666666667,0.9973499999999998,0.014350000000000016,0.5787166666666667
