Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,mu_c05#1,log10_c05#1,FreeE_c05#1,H_int_c05#1,H_MF_c05#1,H_HB_c05#1,H_vdW_c05#1,mu_c05#2,log10_c05#2,FreeE_c05#2,H_int_c05#2,H_MF_c05#2,H_HB_c05#2,H_vdW_c05#2
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],319.93,0.594,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],319.93,0.594,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],327.25,0.69,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],327.25,0.69,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],326.01,0.698,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],332.75,0.796,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],332.69,0.801,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],335.79,0.9,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],333.35,0.902,-10.98624,-5.49328,-489296.37311,-17.5182,4.6095,-3.96115,-18.16655,3.11981,-10.94501,-522108.46003,-7.96848,7.22911,-4.27791,-10.91967
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],444.22,0.1,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],398.65,0.2,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],363.05,0.3,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],324.55,0.4,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],306.67,0.496,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],304.02,0.501,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],304.08,0.505,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],321.91,0.594,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],317.55,0.6,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],316.35,0.605,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],323.75,0.689,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],323.95,0.704,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],330.81,0.799,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],329.25,0.818,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],335.55,0.896,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],336.45,0.901,-11.31494,-5.73434,-489296.70181,-17.90248,4.38586,-4.10019,-18.18815,1.20972,-11.70825,-620811.46495,-10.7681,7.85073,-4.36769,-14.25114
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],333.6,0.101,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],322.2,0.201,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],313.6,0.295,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],303.8,0.403,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.4,0.51,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],307.7,0.608,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],316.0,0.702,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],326.8,0.817,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],331.4,0.893,-11.54933,-5.90623,-489296.9362,-18.54894,4.18773,-4.53329,-18.20338,-0.5805,-13.29389,-719518.55058,-14.16956,8.30777,-4.9073,-17.57002
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],539.52,0.105,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],517.95,0.15,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],502.18,0.197,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],473.58,0.25,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],443.48,0.327,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],438.48,0.348,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.85,0.397,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.63,0.445,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.88,0.446,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],377.63,0.47,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],338.85,0.551,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],331.03,0.6,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],331.95,0.634,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.2,0.693,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.75,0.744,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],334.6,0.812,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.05,0.842,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.28,0.896,-9.59183,-4.47065,-489294.9787,-16.81627,4.65,-3.40264,-18.06363,2.65236,-12.54413,-495308.35687,-8.26134,5.26213,-4.72472,-8.79875
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,343.91,0.09709999999999996,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,340.64,0.1935,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,334.48,0.29569999999999996,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.22,0.39949999999999997,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,323.69,0.5,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,328.79,0.5966,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.38,0.698,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,332.53,0.7979,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,333.69,0.8682,-9.67285,-4.53007,-489295.05972,-18.27509,2.87209,-3.37729,-17.76989,-5.59266,-3.1663,-412234.95386,-12.69969,2.62175,-3.24273,-12.07871
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,341.61,0.1004,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,339.79,0.2,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,337.49,0.2999,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,333.9,0.4001,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.76,0.4997,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.38,0.5998,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,329.06,0.6996,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,329.86,0.7991,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,333.64,0.8815,-9.72265,-4.56659,-489295.10952,-18.65328,2.52709,-3.27587,-17.90451,-10.93969,-5.5023,-538648.66891,-20.55952,2.67129,-3.34796,-19.88284
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],537.55,0.10699999999999998,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],461.02,0.20599999999999996,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],407.92,0.30500000000000005,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],339.62,0.403,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],321.18,0.496,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],314.16,0.5,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],352.08,0.593,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],371.52,0.698,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],387.82,0.793,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
Paracetamol,CC(=O)Nc1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],425.82,0.899,-4.01823,-5.19519,-323604.76503,-10.97512,3.39492,-5.48782,-8.88222,1.26441,-13.56203,-495309.74483,-9.46054,4.63165,-5.37194,-8.72025
p-Coumaric acid,O=C(O)/C=C/c1ccc(O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],340.15,0.33,-5.41663,-5.81838,-359993.5244,-13.44049,3.24378,-7.52829,-9.15598,0.92266,-13.81265,-495310.08657,-12.08483,4.29148,-7.76049,-8.61582
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,310.0,0.14300000000000002,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,305.0,0.25,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,302.0,0.33299999999999996,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,299.0,0.43500000000000005,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.0,0.5,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,288.0,0.565,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,285.0,0.667,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,282.0,0.75,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
Pelargonic Acid,CCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,285.0,0.857,-5.50876,-1.2674,-316558.36673,-11.96712,2.18029,-3.33613,-10.81128,-7.34824,-2.6922,-390588.07369,-14.8403,2.46198,-3.53994,-13.76234
