Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,profile_1#1,profile_2#1,profile_3#1,profile_4#1,profile_5#1,profile_6#1,profile_7#1,profile_8#1,profile_9#1,profile_10#1,profile_1#2,profile_2#2,profile_3#2,profile_4#2,profile_5#2,profile_6#2,profile_7#2,profile_8#2,profile_9#2,profile_10#2
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],344.82,0.413,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],333.68,0.433,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],328.32,0.498,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],328.48,0.508,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],329.98,0.597,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],329.52,0.606,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],330.58,0.681,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],330.55,0.698,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],331.58,0.795,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],331.12,0.797,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],332.2,0.85,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],332.42,0.902,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,301.2,0.1,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,296.71,0.2,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,289.87,0.3,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,283.68,0.4,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,281.33,0.5,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,272.78,0.6,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,277.48,0.7,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,282.82,0.8,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,285.39,0.9,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0.0075,0.3586,0.171933333,0.4557,9.7727,7.143066667,0.930766667,1.295566667,0.141966667,0
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,226.15,0.5,0.006833333,0.359566667,0.1433,0.745533333,15.76396667,11.9115,1.8646,1.4344,0.103366667,0,0,0.084933333,0.367166667,1.9136,9.750333333,7.3064,2.051833333,0.397333333,0.679033333,0.273
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],396,0.3,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],381,0.35,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],359,0.4,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],349,0.45,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],308,0.5,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326,0.55,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],328,0.6,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],351,0.65,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Oxalic Acid,O=C(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],361,0.7,0.317933333,0.6466,0.5142,1.0619,1.153333333,1.085133333,1.534466667,2.1783,0.002866667,0,0,0,0.57,5.176133333,3.3072,0.487933333,0.674133333,1.1266,3.000666667,0.001833333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.25,0.103,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],525.25,0.194,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],473.75,0.316,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],429.25,0.408,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],387.95,0.51,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],333.45,0.597,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],331.46,0.598,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],334.25,0.683,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],331.36,0.699,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],332.4,0.796,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],335.05,0.812,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],335.05,0.891,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],335.15,0.896,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],483.65,0.093,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],442.25,0.218,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],407.25,0.301,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],362.95,0.413,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],330.98,0.497,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],333.05,0.516,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],323.35,0.591,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],323.35,0.591,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],319.93,0.594,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],319.93,0.594,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],327.25,0.69,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],327.25,0.69,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],326.01,0.698,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],332.75,0.796,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],332.69,0.801,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],335.79,0.9,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],333.35,0.902,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],444.22,0.1,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],398.65,0.2,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],363.05,0.3,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],324.55,0.4,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],306.67,0.496,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],304.02,0.501,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],304.08,0.505,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],321.91,0.594,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],317.55,0.6,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],316.35,0.605,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],323.75,0.689,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],323.95,0.704,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],330.81,0.799,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],329.25,0.818,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],335.55,0.896,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],336.45,0.901,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.032433333,3.587433333,11.0162,4.4138,0.211866667,0.503566667,3.016166667,0.143566667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],333.6,0.101,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.054833333,3.293333333,14.8121,7.187933333,0.120533333,0.257866667,2.991733333,0.419666667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],322.2,0.201,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.054833333,3.293333333,14.8121,7.187933333,0.120533333,0.257866667,2.991733333,0.419666667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],313.6,0.295,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.054833333,3.293333333,14.8121,7.187933333,0.120533333,0.257866667,2.991733333,0.419666667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],303.8,0.403,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.054833333,3.293333333,14.8121,7.187933333,0.120533333,0.257866667,2.991733333,0.419666667
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.4,0.51,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0,0,0,0.054833333,3.293333333,14.8121,7.187933333,0.120533333,0.257866667,2.991733333,0.419666667
