Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc3#1,Hb_don3#1,Volume#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc3#2,Hb_don3#2,Volume#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,WAPS#1,WANS#1,WAPS#2,WANS#2
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],390.25,0.4,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],353.18,0.449,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],331.62,0.495,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],319.48,0.539,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],303.15,0.581,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],306.55,0.712,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],310.32,0.798,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,ChCl,C[N+](C)(C)CCO.[Cl-],310.92,0.891,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.003584392,-0.002647887,0.012944751,-0.006715318
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,307.6,0.103,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,294.6,0.202,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,290.6,0.3,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,294,0.402,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,297.2,0.501,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,302.6,0.601,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,304.2,0.698,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,309,0.801,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,310,0.899,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,0.003584392,-0.002647887,0.004061712,-0.003052297
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,319,0.1,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,313.7,0.2,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,300.2,0.3,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,290,0.401,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,289.9,0.501,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,298.2,0.601,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,301.4,0.7,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,305.6,0.8,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,309.4,0.9,55.3412,21.5279,96.6715,63.355,241.5308,3.4978,1.4628,333.2033,-7.0955,0.4923,11.9311,0,12.7975,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.003584392,-0.002647887,0.004302025,-0.004496087
Thiourea,NC(N)=S,ChCl,C[N+](C)(C)CCO.[Cl-],373.15,0.58,119.424,-35.9293,220.2148,-127.2802,479.0681,2.8656,7.3366,91.0329,-21.7674,0.6796,4.01,0,-4.7982,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.008233863,-0.01153825,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],547.9,0.104,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],518.8,0.205,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],489.7,0.304,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],426.4,0.402,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],359.2,0.501,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],328.5,0.603,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],310.9,0.901,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,168.8394,164.1717,427.2104,696.6809,1454.6301,19.6211,0.1747,155.3798,-40.1242,0.7176,5.1376,0,-15.9915,0.004302025,-0.004496087,0.014430609,-0.006563097
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],518,0.1,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],482,0.199,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],414.2,0.3,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],377.2,0.399,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],348.6,0.5,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],337.9,0.6,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],340.15,0.666666667,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],327.4,0.7,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.004302025,-0.004496087,0.012944751,-0.006715318
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,229.15,0.5,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,44.4095,35.024,56.2193,72.927,105.1961,2.4224,0,208.3361,-7.5606,0.3048,6.5669,-1.3224,5.5638,0.004302025,-0.004496087,0.005159263,-0.003145905
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,236.15,0.6,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,44.4095,35.024,56.2193,72.927,105.1961,2.4224,0,208.3361,-7.5606,0.3048,6.5669,-1.3224,5.5638,0.004302025,-0.004496087,0.005159263,-0.003145905
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,240.15,0.7,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,44.4095,35.024,56.2193,72.927,105.1961,2.4224,0,208.3361,-7.5606,0.3048,6.5669,-1.3224,5.5638,0.004302025,-0.004496087,0.005159263,-0.003145905
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,320.8,0.103,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,318.8,0.203,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,314.1,0.301,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.4,0.401,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,306.6,0.5,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,301.8,0.602,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,306.1,0.7,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,312.6,0.799,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,318.2,0.9,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,56.6384,21.6076,96.6335,63.1905,241.0672,3.4904,1.4616,376.9499,-7.2315,0.5111,13.4205,0,14.2003,0.004302025,-0.004496087,0.003430985,-0.00255968
Thymol,Cc1ccc(C(C)C)c(O)c1,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,305.15,0.67,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,78.6158,-3.1562,112.4617,-52.0345,269.3788,1.6159,3.2289,279.8755,-10.683,0.6404,9.1124,-1.1335,6.2996,0.004302025,-0.004496087,0.004804491,-0.004219515
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,325.83,0.1,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,322.41,0.2,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.51,0.3,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,317.42,0.4,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,313.95,0.5,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,312.14,0.6,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,309.05,0.7,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,312.3,0.8,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,0.004302025,-0.004496087,0.004167352,-0.002989078
